Id,V,F,D,G,Ra
4889,75.44,0.2,0.5,12.6,15.903879
4890,119.69,0.16,1.0,17.24,16.447893
4891,115.17,0.29,0.5,16.23,26.345415
4892,119.69,0.23,0.5,53.44,38.829445
4893,84.78,0.32,1.0,55.72,50.755898
4894,53.44,0.23,0.5,9.497,16.940132
4895,129.12,0.06,1.5,9.497,10.026761
4896,191.95,0.32,1.5,13.12,31.161013
4897,57.95,0.29,1.5,53.5,47.903954
4898,119.69,0.4,0.5,14.51,40.366676
4899,199.49,0.2,1.0,51.18,36.186436
4900,129.12,0.52,1.5,24.881999999999998,70.02568
4901,119.69,0.26,1.5,24.881999999999998,30.2758
4902,129.12,0.26,0.5,62.83,46.414562
4903,81.58,0.52,0.5,16.23,62.895668
4904,53.44,0.29,1.0,51.22,45.015465
4905,57.95,0.23,1.0,8.751,17.619913
4906,129.12,0.26,1.0,63.36,47.749043
4907,84.78,0.26,1.0,12.09,22.135653
4908,199.49,0.4,1.0,51.18,59.71263
4909,53.44,0.2,1.5,59.378,42.214645
4910,88.79,0.06,1.5,19.958,15.259199
4911,75.44,0.32,1.0,14.52,30.176888
4912,75.7,0.32,1.0,62.68,54.23941
4913,106.88,0.26,1.0,13.12,22.636349
4914,53.44,0.29,1.5,13.45,27.878576
4915,88.79,0.32,1.0,9.497,27.65836
4916,81.58,0.16,1.5,44.4,31.821806
4917,115.17,0.26,1.5,59.58,47.633217
4918,75.7,0.32,1.5,77.2,63.277843
4919,81.58,0.2,0.5,62.68,40.95899
4920,75.44,0.52,0.5,19.83,64.70095
4921,84.78,0.23,0.5,40.11,32.18851
4922,115.17,0.23,1.5,11.86,20.872581
4923,119.69,0.26,1.5,13.29,24.477179
4924,199.49,0.23,1.5,51.2,40.487236
4925,119.69,0.16,0.5,55.998999999999995,34.761383
4926,191.95,0.23,1.0,64.54,45.39825
4927,57.95,0.32,1.0,14.52,30.223728
4928,75.7,0.29,1.5,17.99,30.084785
4929,178.13,0.4,0.5,56.95,61.54212
4930,106.88,0.2,1.0,75.52,48.434456
4931,119.69,0.32,1.5,54.13,51.70075
4932,119.69,0.16,1.5,59.58,39.38749
4933,119.69,0.29,1.0,77.2,57.91083
4934,57.95,0.16,1.0,8.809,12.290377
4935,88.79,0.2,0.5,70.09,44.661007
4936,106.88,0.4,0.5,40.11,53.171696
4937,199.49,0.29,0.5,61.89,49.12991
4938,59.85,0.23,0.5,17.32,20.828653
4939,53.44,0.16,1.5,38.102,28.731314
4940,129.12,0.32,1.0,17.99,31.875124
4941,88.79,0.29,1.0,14.52,26.577208
4942,84.78,0.4,1.5,13.453,42.69259
4943,119.69,0.4,1.5,24.881999999999998,48.382587
4944,57.95,0.52,1.5,66.31,90.865974
4945,106.88,0.52,0.5,17.24,63.383686
4946,119.69,0.26,1.5,56.63,46.154766
4947,119.69,0.2,1.5,53.48,39.163963
4948,81.58,0.16,0.5,77.2,45.388535
4949,75.44,0.4,0.5,52.28,59.27589
4950,84.78,0.2,1.5,12.6,18.732704
4951,81.58,0.2,0.5,77.2,48.22376
4952,59.85,0.23,1.0,14.45,20.463696
4953,199.49,0.29,0.5,16.23,26.289518
4954,191.95,0.16,1.0,28.3,21.929575
4955,178.13,0.23,1.5,12.09,20.942642
4956,75.7,0.32,1.5,59.58,54.45328
4957,129.12,0.52,1.5,63.88,89.53778
4958,53.44,0.2,0.5,39.78,29.564129
4959,75.7,0.16,1.0,14.34,15.017086
4960,106.88,0.29,1.5,17.24,29.688795
4961,57.95,0.32,1.5,10.78,30.116877
4962,106.88,0.52,1.5,51.2,83.20881
4963,57.95,0.16,0.5,52.28,32.96941
4964,129.12,0.52,1.0,38.102,74.875725
4965,129.12,0.52,0.5,28.3,68.90185
4966,53.44,0.16,1.0,14.52,15.178648
4967,53.44,0.26,1.5,64.54,50.20958
4968,106.88,0.06,1.5,13.453,12.001404
4969,59.85,0.29,0.5,11.79,24.186377
4970,88.79,0.29,1.5,13.23,27.694834
4971,191.95,0.23,1.0,52.28,39.26761
4972,115.17,0.52,1.5,70.09,92.65444
4973,191.95,0.2,1.0,52.28,36.742546
4974,178.13,0.32,1.0,59.378,52.521816
4975,53.44,0.06,1.0,10.78,9.014458
4976,88.79,0.52,1.5,8.809,62.011513
4977,199.49,0.26,1.0,28.3,30.168528
4978,106.88,0.2,1.0,11.79,16.545322
4979,84.78,0.4,1.0,51.2,59.798737
4980,84.78,0.2,0.5,10.78,14.990091
4981,106.88,0.32,1.5,18.4,33.855957
4982,84.78,0.4,0.5,19.83,43.049118
4983,84.78,0.16,0.5,14.52,14.041214
4984,178.13,0.32,1.5,10.78,30.000984
4985,119.69,0.26,0.5,12.09,21.043161
4986,119.69,0.06,0.5,51.19,28.030075
4987,88.79,0.52,0.5,53.48,81.527016
4988,119.69,0.06,1.5,19.958,15.238098
4989,59.85,0.23,1.0,53.48,39.9901
4990,59.85,0.52,1.0,16.23,64.027374
4991,178.13,0.2,0.5,17.24,18.148539
4992,191.95,0.4,0.5,10.94,38.534225
4993,178.13,0.26,1.0,24.881999999999998,28.472914
4994,75.44,0.32,1.5,14.52,31.938171
4995,84.78,0.06,1.5,16.23,13.401981
4996,53.44,0.29,1.5,59.58,50.964855
4997,115.17,0.52,0.5,64.54,87.04234
4998,59.85,0.32,1.0,51.152,48.526443
4999,129.12,0.52,0.5,10.78,60.136536
5000,84.78,0.32,1.0,38.102,41.953236
5001,81.58,0.16,1.5,14.34,16.788157
5002,59.85,0.16,1.0,51.5,33.642582
5003,191.95,0.23,1.5,18.4,24.08875
5004,59.85,0.32,1.0,54.26,50.07994
5005,75.7,0.23,1.0,12.6,19.506336
5006,59.85,0.4,1.0,53.498999999999995,61.008606
5007,129.12,0.26,1.5,15.6,25.62648
5008,75.44,0.29,1.5,13.29,27.733759
5009,88.79,0.06,0.5,19.83,12.3796215
5010,84.78,0.26,0.5,14.45,22.246548
5011,59.85,0.23,0.5,51.2,37.77871
5012,57.95,0.2,1.5,19.958,22.461866
5013,84.78,0.16,1.0,42.96,29.333986
5014,59.85,0.23,1.0,10.78,18.627508
5015,53.44,0.32,1.5,66.31,57.894207
5016,59.85,0.32,1.5,63.88,56.65294
5017,106.88,0.26,1.0,16.23,24.191967
5018,199.49,0.52,0.5,17.99,63.695652
5019,178.13,0.16,1.5,10.78,14.911949
5020,84.78,0.2,1.5,51.22,38.059402
5021,106.88,0.06,1.5,54.11,32.341137
5022,75.44,0.32,0.5,28.3,35.99353
5023,53.44,0.23,1.5,54.13,42.107876
5024,88.79,0.26,1.0,51.18,41.68401
5025,81.58,0.4,1.0,54.13,61.265457
5026,119.69,0.23,1.5,13.44,21.659597
5027,88.79,0.06,1.5,16.23,13.399242
5028,129.12,0.2,1.0,51.19,36.244335
5029,88.79,0.23,1.0,11.79,19.091944
5030,57.95,0.2,1.0,63.36,42.42133
5031,57.95,0.06,1.0,16.8,11.994036
5032,115.17,0.16,1.5,19.958,19.574776
5033,57.95,0.16,0.5,63.88,38.772724
5034,115.17,0.4,0.5,9.497,37.86386
5035,178.13,0.29,1.5,14.52,28.280579
5036,115.17,0.52,0.5,53.48,81.509
5037,59.85,0.52,1.5,51.22,83.305954
5038,59.85,0.32,0.5,63.88,53.81867
5039,84.78,0.29,0.5,57.4,46.95991
5040,106.88,0.06,0.5,28.3,16.600105
5041,59.85,0.29,1.0,24.881999999999998,31.809494
5042,115.17,0.29,1.0,59.378,48.998863
5043,84.78,0.32,1.0,53.44,49.61672
5044,88.79,0.4,1.5,28.3,50.111877
5045,84.78,0.23,1.5,13.44,21.68454
5046,199.49,0.23,0.5,28.66,26.380793
5047,106.88,0.23,1.0,51.2,38.7879
5048,106.88,0.32,1.0,53.5,49.632076
5049,57.95,0.4,1.0,63.88,66.20696
5050,178.13,0.23,0.5,8.809,16.468025
5051,75.7,0.23,1.5,62.68,46.31658
5052,53.44,0.52,1.0,51.152,81.52951
5053,191.95,0.32,1.5,15.6,32.400204
5054,119.69,0.29,1.5,10.94,26.528463
5055,115.17,0.26,0.5,57.4,43.70805
5056,53.44,0.4,0.5,13.453,39.937576
5057,75.7,0.52,1.5,77.2,96.25018
5058,81.58,0.4,1.5,14.52,43.22812
5059,119.69,0.23,1.5,53.5,41.694397
5060,81.58,0.29,1.0,19.96,29.303352
5061,75.44,0.32,1.0,54.26,50.0326
5062,81.58,0.52,0.5,57.4,83.49313
5063,57.95,0.16,1.0,54.13,34.965687
5064,81.58,0.23,1.5,8.809,19.370604
5065,57.95,0.23,1.5,61.89,45.972145
5066,84.78,0.06,1.5,10.94,10.762722
5067,75.44,0.2,0.5,51.152,35.19528
5068,119.69,0.29,1.5,14.45,28.28454
5069,178.13,0.23,0.5,57.4,40.7682
5070,75.7,0.52,1.5,16.8,66.01869
5071,59.85,0.06,1.0,59.58,33.351864
5072,75.44,0.52,1.0,28.3,70.00998
5073,115.17,0.32,0.5,13.54,28.592548
5074,75.44,0.2,0.5,53.5,36.370216
5075,81.58,0.16,0.5,62.68,38.12848
5076,88.79,0.16,1.5,13.453,16.339598
5077,106.88,0.4,1.5,62.83,67.36123
5078,75.44,0.16,1.0,41.28,28.500212
5079,129.12,0.29,1.5,56.63,49.379013
5080,88.79,0.2,1.5,11.86,18.35935
5081,59.85,0.52,1.0,24.881999999999998,68.35762
5082,81.58,0.29,1.0,51.19,44.925297
5083,129.12,0.52,1.5,53.5,84.344284
5084,75.44,0.06,1.5,11.86,11.228102
5085,75.44,0.52,1.5,56.63,85.95539
5086,75.44,0.4,1.5,19.83,45.88667
5087,115.17,0.16,0.5,51.2,32.364544
5088,75.7,0.32,1.5,13.453,31.404846
5089,115.17,0.4,1.0,54.13,61.24317
5090,129.12,0.23,1.0,59.58,42.962563
5091,75.7,0.52,1.5,13.44,64.33756
5092,178.13,0.29,1.5,11.86,26.94976
5093,75.7,0.2,1.0,53.5,37.44042
5094,106.88,0.23,1.5,11.79,20.843494
5095,119.69,0.32,1.5,54.13,51.70075
5096,106.88,0.4,1.0,13.453,40.915707
5097,191.95,0.23,1.0,50.41,38.33251
5098,75.44,0.4,0.5,14.45,40.366043
5099,88.79,0.26,1.0,10.94,21.55779
5100,115.17,0.06,1.5,62.19,36.370644
5101,119.69,0.16,1.5,51.19,35.191463
5102,178.13,0.2,0.5,19.96,19.509626
5103,115.17,0.29,0.5,50.41,43.443222
5104,129.12,0.52,0.5,10.78,60.136536
5105,119.69,0.16,1.5,13.45,16.316877
5106,75.44,0.16,0.5,13.29,13.439362
5107,53.44,0.52,1.0,16.8,64.33663
5108,119.69,0.32,1.5,13.23,31.264112
5109,106.88,0.06,0.5,56.95,30.917192
5110,199.49,0.06,1.0,28.66,17.785713
5111,115.17,0.26,0.5,62.83,46.423717
5112,178.13,0.26,1.5,9.497,22.541174
5113,57.95,0.29,0.5,10.78,23.688488
5114,75.44,0.06,0.5,53.44,29.18453
5115,57.95,0.29,0.5,14.34,25.470272
5116,115.17,0.52,1.5,77.2,96.21183
5117,191.95,0.23,1.0,17.32,21.784388
5118,59.85,0.2,0.5,10.94,15.0938
5119,88.79,0.06,0.5,19.96,12.444458
5120,53.44,0.06,1.5,57.4,34.076626
5121,191.95,0.06,1.5,51.18,30.818905
5122,119.69,0.32,0.5,14.52,29.079206
5123,106.88,0.23,1.5,64.54,47.22448
5124,129.12,0.16,1.0,54.26,34.95474
5125,115.17,0.4,0.5,77.2,71.70614
5126,115.17,0.52,1.5,14.34,64.76073
5127,129.12,0.06,1.0,18.4,12.705622
5128,81.58,0.4,1.5,51.18,61.554325
5129,57.95,0.16,1.0,16.8,16.290045
5130,115.17,0.26,1.0,40.11,36.130325
5131,106.88,0.16,0.5,17.32,15.44025
5132,106.88,0.26,1.5,9.497,22.588266
5133,84.78,0.23,0.5,54.11,39.189247
5134,88.79,0.4,0.5,51.152,58.703186
5135,88.79,0.16,0.5,50.41,31.987469
5136,57.95,0.29,1.5,19.83,31.053423
5137,57.95,0.16,1.5,14.52,16.91533
5138,59.85,0.16,0.5,56.63,35.138298
5139,84.78,0.29,1.0,62.68,50.67073
5140,88.79,0.52,1.5,53.44,84.341995
5141,191.95,0.4,0.5,63.36,64.737076
5142,88.79,0.2,0.5,15.6,17.395042
5143,119.69,0.52,1.5,16.8,65.98844
5144,81.58,0.29,1.5,16.23,29.200413
5145,191.95,0.06,1.5,53.498999999999995,31.977835
5146,81.58,0.16,1.0,8.809,12.247795
5147,75.7,0.52,1.5,63.36,89.32294
5148,84.78,0.06,1.0,51.2,29.127459
5149,53.44,0.23,1.0,59.58,43.06715
5150,53.44,0.26,1.5,55.72,45.796474
5151,75.44,0.52,1.5,17.24,66.239746
5152,75.44,0.29,0.5,44.4,40.46321
5153,84.78,0.23,1.0,11.86,19.129799
5154,199.49,0.16,1.5,28.3,23.688885
5155,59.85,0.2,1.5,40.11,32.542976
5156,129.12,0.06,0.5,14.51,9.69893
5157,88.79,0.32,1.5,12.6,30.969904
5158,75.44,0.4,0.5,54.13,60.20064
5159,75.7,0.52,1.5,54.11,84.6931
5160,81.58,0.52,1.5,38.102,76.672806
5161,178.13,0.06,1.0,59.378,33.1498
5162,75.7,0.16,1.5,13.12,16.182049
5163,84.78,0.06,0.5,12.6,8.776403
5164,88.79,0.06,0.5,62.83,33.86641
5165,84.78,0.23,1.0,14.34,20.370102
5166,88.79,0.06,0.5,52.28,28.595778
5167,199.49,0.16,1.5,14.52,16.797213
5168,191.95,0.26,1.5,59.58,47.582478
5169,81.58,0.52,1.5,56.95,86.103134
5170,191.95,0.23,1.0,12.6,19.423811
5171,119.69,0.16,0.5,53.498999999999995,33.51116
5172,75.44,0.06,1.0,57.4,32.2318
5173,115.17,0.29,1.5,53.48,47.812515
5174,81.58,0.26,1.0,24.881999999999998,28.536295
5175,199.49,0.2,1.5,13.54,19.116362
5176,178.13,0.32,1.5,62.83,56.01638
5177,106.88,0.32,1.0,66.31,56.03659
5178,75.44,0.06,1.5,28.3,19.464182
5179,199.49,0.23,1.0,53.498999999999995,39.871826
5180,75.44,0.29,0.5,19.958,28.236773
5181,75.7,0.4,0.5,75.52,70.89255
5182,199.49,0.29,1.5,56.95,49.492165
5183,75.44,0.29,1.5,12.09,27.133371
5184,59.85,0.26,1.5,77.2,56.5194
5185,129.12,0.06,0.5,53.498999999999995,29.177526
5186,59.85,0.2,1.0,16.8,19.106138
5187,129.12,0.52,1.0,16.23,63.933094
5188,57.95,0.16,1.5,51.152,35.24298
5189,119.69,0.32,1.0,61.89,53.81558
5190,84.78,0.29,0.5,28.66,32.583523
5191,199.49,0.29,1.0,53.48,45.99269
5192,59.85,0.06,1.5,75.52,43.09364
5193,57.95,0.16,1.5,51.5,35.417095
5194,119.69,0.29,1.0,70.09,54.354248
5195,199.49,0.23,0.5,55.72,39.91296
5196,88.79,0.16,0.5,13.29,13.430655
5197,84.78,0.2,0.5,53.5,36.363194
5198,115.17,0.4,1.0,51.5,59.928528
5199,129.12,0.23,1.5,17.32,23.593466
5200,191.95,0.16,0.5,15.6,14.50514
5201,88.79,0.29,1.0,8.809,23.720026
5202,75.7,0.23,1.0,40.11,33.26443
5203,88.79,0.26,1.0,17.32,24.749058
5204,53.44,0.32,0.5,62.68,53.24358
5205,75.44,0.06,0.5,11.79,8.378754
5206,75.44,0.26,0.5,9.497,19.775196
5207,106.88,0.23,1.5,51.22,40.563347
5208,75.7,0.16,0.5,15.6,14.580933
5209,84.78,0.32,1.5,13.23,31.287369
5210,84.78,0.32,0.5,16.8,30.241486
5211,129.12,0.26,1.0,62.19,47.163902
5212,119.69,0.23,0.5,12.09,18.150412
5213,119.69,0.2,1.5,56.95,40.900223
5214,75.7,0.16,0.5,44.4,28.990864
5215,106.88,0.23,1.0,51.22,38.7979
5216,88.79,0.23,1.5,66.31,48.122543
5217,81.58,0.29,0.5,15.6,26.052502
5218,81.58,0.29,1.0,53.48,46.070805
5219,191.95,0.06,1.5,8.751,9.611767
5220,178.13,0.32,1.0,42.96,44.31872
5221,75.44,0.52,0.5,8.809,59.187107
5222,53.44,0.23,0.5,9.497,16.940132
5223,75.44,0.29,1.0,14.51,26.58105
5224,106.88,0.52,0.5,13.12,61.32244
5225,84.78,0.2,0.5,14.52,16.857626
5226,75.7,0.2,1.5,17.99,21.436897
5227,199.49,0.4,0.5,28.3,47.206856
5228,199.49,0.52,1.0,55.72,83.64198
5229,57.95,0.4,1.0,10.94,39.73388
5230,84.78,0.52,0.5,13.23,61.39257
5231,106.88,0.32,1.0,16.8,31.295265
5232,119.69,0.06,1.5,17.32,13.921963
5233,57.95,0.16,1.5,28.3,23.809715
5234,115.17,0.23,1.0,13.29,19.823402
5235,115.17,0.06,0.5,53.48,29.177515
5236,59.85,0.29,1.0,14.52,26.623915
5237,129.12,0.52,1.0,13.54,62.587284
5238,178.13,0.26,1.5,53.498999999999995,44.55016
5239,57.95,0.06,1.5,54.13,32.41578
5240,84.78,0.16,1.0,17.32,16.511717
5241,178.13,0.06,1.5,11.79,11.123056
5242,119.69,0.29,1.0,53.5,46.05556
5243,81.58,0.26,0.5,14.52,22.283663
5244,81.58,0.32,1.0,53.5,49.64882
5245,59.85,0.32,1.0,55.998999999999995,50.94915
5246,75.44,0.06,1.5,53.498999999999995,32.057503
5247,84.78,0.23,1.0,41.28,33.843052
5248,115.17,0.23,1.5,62.19,46.04337
5249,119.69,0.52,0.5,19.83,64.670715
5250,199.49,0.2,1.5,19.958,22.328138
5251,81.58,0.52,1.5,17.32,66.274826
5252,75.7,0.23,0.5,55.72,40.00077
5253,59.85,0.52,0.5,17.99,63.83708
5254,115.17,0.26,0.5,61.89,45.9536
5255,75.7,0.29,0.5,54.26,45.39523
5256,57.95,0.23,0.5,54.26,39.31704
5257,191.95,0.16,1.0,19.83,17.693827
5258,59.85,0.23,0.5,57.4,40.88028
5259,199.49,0.23,0.5,15.6,19.849192
5260,191.95,0.16,1.0,75.52,45.54195
5261,81.58,0.16,0.5,39.78,26.676443
5262,75.7,0.4,0.5,66.31,66.28881
5263,199.49,0.06,0.5,14.45,9.621267
5264,53.44,0.4,0.5,56.95,61.688614
5265,119.69,0.32,1.0,16.8,31.286789
5266,129.12,0.4,0.5,55.72,60.95981
5267,178.13,0.32,0.5,12.09,27.82641
5268,53.44,0.06,1.5,66.31,38.529186
5269,199.49,0.06,1.5,70.09,40.25827
5270,106.88,0.26,0.5,28.66,29.339865
5271,53.44,0.16,0.5,61.89,37.794613
5272,53.44,0.26,0.5,51.152,40.67337
5273,75.7,0.26,1.0,54.26,43.23298
5274,53.44,0.4,1.5,51.19,61.64335
5275,119.69,0.32,0.5,8.751,26.19678
5276,53.44,0.32,0.5,16.23,30.02613
5277,178.13,0.32,1.0,16.23,30.963327
5278,191.95,0.32,0.5,56.95,50.231148
5279,129.12,0.32,1.0,51.22,48.47818
5280,53.44,0.23,1.0,19.958,23.24499
5281,199.49,0.52,1.5,57.4,86.24721
5282,75.44,0.4,1.5,51.5,61.7184
5283,115.17,0.29,1.5,51.2,46.67194
5284,106.88,0.32,1.0,13.54,29.666437
5285,199.49,0.32,1.0,11.86,28.765764
5286,119.69,0.06,1.5,66.31,38.42509
5287,75.7,0.32,1.0,56.63,51.216583
5288,119.69,0.2,1.5,12.6,18.706303
5289,178.13,0.06,0.5,75.52,40.14271
5290,88.79,0.29,1.5,14.51,28.335165
5291,199.49,0.16,0.5,54.13,33.772274
5292,75.7,0.26,1.0,53.5,42.852882
5293,59.85,0.52,0.5,16.8,63.241493
5294,129.12,0.06,1.5,42.96,26.753891
5295,75.44,0.32,0.5,8.751,26.226057
5296,81.58,0.52,1.5,24.881999999999998,70.058365
5297,129.12,0.2,1.0,62.68,41.993526
5298,115.17,0.26,0.5,17.32,23.662169
5299,191.95,0.29,1.5,39.78,40.907806
5300,106.88,0.52,1.0,63.36,87.52756
5301,106.88,0.29,1.0,19.83,29.221563
5302,81.58,0.16,0.5,55.72,34.647854
5303,59.85,0.16,1.5,63.36,41.3435
5304,59.85,0.29,0.5,19.958,28.274364
5305,129.12,0.29,1.0,56.63,47.615013
5306,106.88,0.2,1.0,42.96,32.142776
5307,81.58,0.06,0.5,15.6,10.274814
5308,53.44,0.4,0.5,16.8,41.611267
5309,106.88,0.4,1.0,24.881999999999998,46.628654
5310,106.88,0.52,1.0,77.2,94.45175
5311,199.49,0.2,1.0,13.453,17.307869
5312,106.88,0.52,0.5,56.63,83.09062
5313,191.95,0.26,0.5,41.28,35.59567
5314,191.95,0.16,1.0,14.51,15.023287
5315,84.78,0.4,1.0,77.2,72.79519
5316,106.88,0.52,1.5,55.72,85.470314
5317,75.44,0.2,1.5,62.68,43.800735
5318,53.44,0.52,0.5,59.58,84.676506
5319,88.79,0.23,1.5,53.498999999999995,41.715954
5320,115.17,0.26,1.0,51.152,41.65269
5321,178.13,0.2,1.5,10.78,17.751322
5322,106.88,0.23,0.5,13.54,18.884682
5323,191.95,0.32,1.0,9.497,27.590101
5324,81.58,0.2,0.5,53.48,36.355587
5325,75.44,0.52,1.5,51.22,83.24756
5326,75.7,0.16,1.5,66.31,42.782852
5327,75.7,0.52,1.0,16.8,64.25475
5328,53.44,0.23,0.5,13.12,18.752806
5329,129.12,0.06,1.0,9.497,8.26528
5330,106.88,0.26,1.0,54.13,43.147495
5331,75.7,0.16,1.0,14.52,15.112524
5332,59.85,0.32,0.5,17.32,30.546236
5333,57.95,0.52,0.5,12.09,60.89129
5334,199.49,0.32,1.0,9.497,27.585114
5335,191.95,0.32,1.0,14.51,30.0948
5336,129.12,0.2,0.5,19.96,19.546465
5337,75.44,0.52,1.5,15.6,65.418884
5338,59.85,0.29,1.5,17.99,30.124952
5339,81.58,0.4,0.5,17.99,42.13149
5340,75.44,0.26,0.5,19.958,25.007774
5341,75.7,0.23,0.5,13.453,18.863306
5342,53.44,0.52,1.0,61.89,86.903786
5343,53.44,0.2,1.5,15.6,20.29834
5344,88.79,0.2,1.0,16.23,18.780693
5345,191.95,0.2,0.5,13.12,16.076506
5346,88.79,0.26,0.5,54.26,42.154976
5347,81.58,0.26,1.0,28.3,30.245914
5348,75.7,0.23,0.5,63.88,44.0812
5349,53.44,0.26,1.5,63.88,49.879353
5350,81.58,0.4,1.0,53.44,60.920547
5351,59.85,0.29,0.5,9.497,23.038729
5352,106.88,0.52,1.0,55.998999999999995,83.84483
5353,191.95,0.06,0.5,13.453,9.129132
5354,106.88,0.26,1.0,63.88,48.023705
5355,106.88,0.06,1.5,51.22,30.897108
5356,84.78,0.29,1.0,40.11,39.380722
5357,84.78,0.16,1.0,38.102,26.904556
5358,178.13,0.4,1.0,11.86,40.072155
5359,84.78,0.23,0.5,13.453,18.85686
5360,178.13,0.4,1.5,14.52,43.163628
5361,199.49,0.4,0.5,9.497,37.807915
5362,88.79,0.2,0.5,14.51,16.849606
5363,115.17,0.32,1.5,14.51,31.906706
5364,84.78,0.2,0.5,39.78,29.497713
5365,59.85,0.23,0.5,51.22,37.78871
5366,53.44,0.16,1.0,39.78,27.804062
5367,191.95,0.29,1.0,40.11,39.30971
5368,59.85,0.4,1.0,62.68,65.59963
5369,129.12,0.16,1.0,14.52,15.0732
5370,75.44,0.52,1.0,19.958,65.834885
5371,106.88,0.29,1.0,62.68,50.656094
5372,75.44,0.52,1.0,39.78,75.755615
5373,106.88,0.26,1.5,75.52,55.611176
5374,115.17,0.26,0.5,66.31,48.16415
5375,75.7,0.06,0.5,12.09,8.528203
5376,75.7,0.32,1.0,16.8,31.315899
5377,57.95,0.32,1.5,41.28,45.362923
5378,88.79,0.23,1.0,51.5,38.950745
5379,59.85,0.06,0.5,51.19,28.086765
5380,88.79,0.06,1.0,13.23,10.154461
5381,106.88,0.26,1.0,19.958,26.05671
5382,106.88,0.32,0.5,13.45,28.553066
5383,191.95,0.32,1.0,19.83,32.75289
5384,75.7,0.16,1.0,52.28,34.001003
5385,57.95,0.06,1.5,51.19,30.945894
5386,106.88,0.29,0.5,55.72,46.104893
5387,178.13,0.16,1.0,9.497,12.532339
5388,106.88,0.26,1.0,53.48,42.82242
5389,115.17,0.4,1.5,59.58,65.731026
5390,115.17,0.2,1.0,51.18,36.249817
5391,119.69,0.16,1.5,13.54,16.361889
5392,84.78,0.2,1.0,16.8,19.068933
5393,53.44,0.29,1.5,11.86,27.082779
5394,191.95,0.16,1.0,63.36,39.462685
5395,88.79,0.16,0.5,55.998999999999995,34.782463
5396,75.7,0.32,0.5,15.6,29.647924
5397,57.95,0.26,1.5,13.12,24.463297
5398,81.58,0.4,1.0,17.99,43.20038
5399,178.13,0.2,0.5,9.497,14.264757
5400,115.17,0.2,1.5,55.72,40.288193
5401,178.13,0.23,1.5,55.72,42.762863
5402,115.17,0.4,1.0,24.881999999999998,46.623154
5403,53.44,0.4,1.5,55.998999999999995,64.04828
5404,191.95,0.29,1.5,56.95,49.497192
5405,129.12,0.23,1.5,70.09,49.98408
5406,115.17,0.4,0.5,63.88,65.04796
5407,59.85,0.23,1.5,55.998999999999995,43.017395
5408,106.88,0.29,1.5,54.11,48.13321
5409,191.95,0.32,1.5,8.809,29.00692
5410,199.49,0.52,1.5,51.2,83.145134
5411,75.44,0.32,1.0,18.4,32.115498
5412,191.95,0.4,1.5,39.78,55.781784
5413,119.69,0.4,1.5,16.23,44.057487
5414,106.88,0.52,0.5,12.09,60.807125
5415,84.78,0.23,1.0,75.52,50.964844
5416,119.69,0.23,0.5,8.751,16.480503
5417,115.17,0.4,0.5,53.5,59.85937
5418,81.58,0.4,0.5,51.2,58.731968
5419,88.79,0.32,0.5,11.79,27.735632
5420,129.12,0.32,0.5,77.2,60.407394
5421,129.12,0.32,1.5,12.6,30.94304
5422,106.88,0.06,1.5,11.86,11.206633
5423,106.88,0.06,1.5,12.09,11.321383
5424,84.78,0.29,0.5,57.4,46.95991
5425,81.58,0.16,1.0,54.11,34.91216
5426,53.44,0.29,0.5,51.19,43.929436
5427,81.58,0.06,1.0,19.83,13.451078
5428,119.69,0.23,0.5,51.19,37.704327
5429,178.13,0.06,1.0,17.99,12.46789
5430,84.78,0.4,1.0,28.66,48.531807
5431,191.95,0.29,0.5,10.78,23.567915
5432,129.12,0.16,1.5,56.95,38.065693
5433,75.44,0.23,1.5,42.96,36.455082
5434,75.44,0.23,0.5,56.63,40.456
5435,119.69,0.23,1.5,11.79,20.834345
5436,178.13,0.4,1.5,39.78,55.79102
5437,88.79,0.29,1.0,15.6,27.117521
5438,84.78,0.52,1.5,39.78,77.51016
5439,199.49,0.29,1.0,28.3,33.397095
5440,57.95,0.2,0.5,59.378,39.35662
5441,57.95,0.26,0.5,54.26,42.21104
5442,75.7,0.4,1.0,77.2,72.801216
5443,81.58,0.29,1.0,13.29,25.966625
5444,129.12,0.2,1.0,39.78,30.534782
5445,178.13,0.26,1.5,61.89,48.746964
5446,53.44,0.23,1.5,13.453,21.756409
5447,178.13,0.32,1.0,64.54,55.10677
5448,81.58,0.26,0.5,17.24,23.644203
5449,119.69,0.26,0.5,56.63,43.319992
5450,88.79,0.23,1.0,28.3,27.348967
5451,53.44,0.23,0.5,14.45,19.418238
5452,191.95,0.29,1.0,17.24,27.869617
5453,75.44,0.29,0.5,19.83,28.172743
5454,106.88,0.4,1.0,40.11,54.240578
5455,84.78,0.29,0.5,54.11,45.314182
5456,75.44,0.26,1.0,19.83,26.013323
5457,75.44,0.32,0.5,77.2,60.439907
5458,191.95,0.2,1.5,62.19,43.467518
5459,84.78,0.23,0.5,53.48,38.874207
5460,88.79,0.52,1.5,14.51,64.86392
5461,88.79,0.06,1.5,62.68,36.633392
5462,59.85,0.32,0.5,51.5,47.63068
5463,129.12,0.26,0.5,51.19,40.59313
5464,119.69,0.16,1.0,56.63,36.14638
5465,81.58,0.23,1.5,56.63,43.286865
5466,57.95,0.06,0.5,56.95,30.978321
