Id,V,F,D,G,Ra
30280,59.85,0.26,1.5,56.95,46.37337345
30281,84.78,0.2,0.5,51.152,35.18267362
30282,75.44,0.2,0.5,17.32,18.28127694
30283,129.12,0.23,1,19.958,23.14312916
30284,57.95,0.26,1,13.453,22.86694438
30285,199.49,0.4,1,56.95,62.60340965
30286,59.85,0.06,1.5,14.51,12.60937345
30287,57.95,0.52,0.5,17.32,63.47968382
30288,75.44,0.29,1.5,16.23,29.21284474
30289,129.12,0.29,1.5,15.6,28.84273641
30290,191.95,0.23,0.5,24.882,24.51021817
30291,57.95,0.2,1.5,17.99,21.48925162
30292,81.58,0.26,1.5,77.2,56.45386813
30293,199.49,0.29,1,53.48,45.99200965
30294,57.95,0.23,1.5,24.882,27.46365162
30295,106.88,0.32,1.5,53.44,51.36565194
30296,57.95,0.06,1,24.882,16.03744438
30297,88.79,0.06,0.5,64.54,34.73694657
30298,88.79,0.4,1.5,8.809,40.35881437
30299,129.12,0.32,0.5,59.378,51.48556861
30300,191.95,0.26,1.5,55.999,45.78288597
30301,106.88,0.06,1.5,51.19,30.87585194
30302,84.78,0.52,1.5,51.5,83.34804142
30303,75.7,0.52,1.5,9.497,62.36068947
30304,115.17,0.26,1,14.45,23.27971
30305,178.13,0.52,0.5,59.378,84.39226005
30306,129.12,0.16,1.5,53.44,36.29673641
30307,191.95,0.2,0.5,77.2,48.14081817
30308,119.69,0.2,1,53.5,37.391831
30309,119.69,0.29,1.5,63.36,52.72883824
30310,106.88,0.16,1,55.999,35.8289447
30311,129.12,0.32,1.5,53.5,51.37953641
30312,57.95,0.52,0.5,56.63,83.13468382
30313,129.12,0.06,1,55.999,31.50082916
30314,53.44,0.23,1,17.99,22.26880758
30315,59.85,0.06,1,51.2,29.19096621
30316,115.17,0.52,1.5,39.78,77.45691724
30317,75.7,0.32,1,8.809,27.32528222
30318,57.95,0.52,1,62.19,86.98424438
30319,75.44,0.26,0.5,13.29,21.67587694
30320,88.79,0.29,0.5,28.3,32.39494657
30321,75.7,0.29,0.5,10.78,23.65442167
30322,106.88,0.4,1.5,62.83,67.35025194
30323,53.44,0.23,1.5,17.32,23.69721482
30324,81.58,0.29,1.5,51.5,46.83786813
30325,75.44,0.29,1.5,63.88,53.03784474
30326,119.69,0.52,1.5,12.09,63.60863824
30327,106.88,0.32,1.5,10.78,30.03565194
30328,75.7,0.52,1.5,77.2,96.21218947
30329,191.95,0.2,1,56.95,39.08537873
30330,129.12,0.26,0.5,17.32,23.63576861
30331,119.69,0.32,1,59.378,52.561231
30332,59.85,0.2,0.5,51.152,35.23180565
30333,129.12,0.4,1,59.58,63.94572916
30334,129.12,0.4,0.5,19.958,43.06516861
30335,75.44,0.2,1,17.32,19.3508375
30336,75.44,0.32,1.5,18.4,33.88464474
30337,59.85,0.06,1.5,16.8,13.75437345
30338,119.69,0.23,0.5,14.34,19.27067044
30339,81.58,0.23,0.5,75.52,49.89970033
30340,57.95,0.06,1,15.6,11.39644438
30341,53.44,0.2,1,53.48,37.48540758
30342,191.95,0.32,0.5,42.96,43.25121817
30343,88.79,0.4,1,51.18,59.78090712
30344,57.95,0.06,1.5,14.52,12.61985162
30345,75.7,0.16,0.5,10.94,12.26842167
30346,115.17,0.32,1.5,62.83,56.05391724
30347,88.79,0.52,1,14.51,63.08430712
30348,106.88,0.2,1.5,53.499,39.16475194
30349,59.85,0.29,0.5,57.4,46.99940565
30350,88.79,0.32,1.5,56.95,53.13971437
30351,75.44,0.52,0.5,17.32,63.43967694
30352,57.95,0.29,0.5,56.95,46.77988382
30353,119.69,0.23,1.5,41.28,35.57363824
30354,199.49,0.52,1,18.4,64.96680965
30355,75.7,0.4,1.5,24.882,48.41478947
30356,81.58,0.4,1.5,14.52,43.22426813
30357,191.95,0.29,1,13.12,25.81397873
30358,53.44,0.52,1.5,8.809,62.07171482
30359,199.49,0.29,1,53.5,46.00200965
30360,191.95,0.2,1.5,14.34,19.54378597
30361,75.7,0.26,1,19.96,26.07998222
30362,59.85,0.52,0.5,18.4,64.01420565
30363,119.69,0.52,0.5,44.4,76.93067044
30364,84.78,0.16,0.5,54.11,33.83927362
30365,178.13,0.29,1.5,10.94,26.49142785
30366,81.58,0.32,1,17.32,31.57126089
30367,199.49,0.16,1,18.4,16.98600965
30368,106.88,0.32,1.5,66.31,57.80065194
30369,115.17,0.23,1.5,64.54,47.20691724
30370,115.17,0.4,1,61.89,65.11011
30371,199.49,0.26,0.5,17.99,23.9434491
30372,75.7,0.2,1,63.36,42.37038222
30373,119.69,0.52,1.5,13.45,64.28863824
30374,115.17,0.26,1,53.5,42.80471
30375,84.78,0.16,1,13.12,14.41383418
30376,115.17,0.52,1,24.882,68.24451
30377,81.58,0.32,0.5,53.499,48.59120033
30378,84.78,0.23,1,28.3,27.35463418
30379,88.79,0.26,1,13.12,22.64050712
30380,119.69,0.06,1.5,63.88,37.21083824
30381,119.69,0.23,1,14.45,20.395231
30382,199.49,0.32,0.5,39.78,41.6592491
30383,53.44,0.26,1,19.958,26.13400758
30384,84.78,0.32,1.5,62.83,56.08504142
30385,75.44,0.06,1,53.48,30.2964375
30386,119.69,0.26,1,59.58,45.841431
30387,115.17,0.32,0.5,51.19,47.40094944
30388,199.49,0.2,0.5,8.751,13.9143491
30389,75.44,0.26,1.5,15.6,25.66384474
30390,59.85,0.2,1.5,44.4,34.68877345
30391,129.12,0.29,0.5,19.958,28.18876861
30392,178.13,0.16,1.5,59.58,39.34542785
30393,191.95,0.4,0.5,51.18,58.65081817
30394,115.17,0.06,1.5,14.52,12.53411724
30395,75.44,0.23,0.5,13.54,18.91967694
30396,119.69,0.16,1.5,55.72,37.44283824
30397,81.58,0.26,0.5,17.24,23.64090033
30398,115.17,0.32,0.5,61.89,52.75094944
30399,81.58,0.52,1,62.68,87.17926089
30400,119.69,0.23,1,41.28,33.810231
30401,115.17,0.4,1.5,54.13,62.99351724
30402,106.88,0.16,1.5,53.5,36.34285194
30403,53.44,0.4,0.5,16.23,41.31084702
30404,59.85,0.2,0.5,14.52,16.91580565
30405,199.49,0.16,0.5,63.88,38.6564491
30406,119.69,0.52,1,62.83,87.215231
30407,199.49,0.29,1.5,57.4,49.7154169
30408,178.13,0.06,1.5,8.751,9.618927845
30409,106.88,0.2,1.5,13.54,19.18525194
30410,75.44,0.23,1,17.24,21.8392375
30411,75.7,0.52,1.5,13.44,64.33218947
30412,106.88,0.16,1,42.96,29.3094447
30413,199.49,0.16,1.5,13.54,16.3194169
30414,106.88,0.4,0.5,13.29,39.74728414
30415,119.69,0.2,1,41.28,31.281831
30416,115.17,0.16,1,14.51,15.07771
30417,199.49,0.2,0.5,70.09,44.5838491
30418,119.69,0.2,1.5,9.497,17.15373824
30419,57.95,0.4,1,51.18,59.84084438
30420,106.88,0.2,1.5,52.28,38.55525194
30421,81.58,0.4,0.5,17.24,41.75130033
30422,106.88,0.32,1.5,28.66,38.97565194
30423,199.49,0.4,1.5,13.453,42.6183169
30424,59.85,0.16,1,51.2,33.50296621
30425,88.79,0.52,0.5,38.102,73.81074657
30426,178.13,0.26,0.5,55.72,42.81446005
30427,59.85,0.23,0.5,54.26,39.31420565
30428,106.88,0.32,1,54.26,50.0122447
30429,57.95,0.26,0.5,17.24,23.69088382
30430,129.12,0.29,0.5,70.09,53.25476861
30431,75.44,0.26,1.5,41.28,38.50384474
30432,75.7,0.06,1,10.94,9.025982225
30433,59.85,0.23,1.5,62.68,46.35717345
30434,191.95,0.2,1,56.63,38.92537873
30435,53.44,0.29,1.5,53.44,47.87241482
30436,191.95,0.16,1,13.44,14.50797873
30437,119.69,0.23,1,11.79,19.065231
30438,191.95,0.4,1,51.19,59.72537873
30439,75.7,0.26,1,51.19,41.69498222
30440,53.44,0.26,1.5,59.58,47.70841482
30441,199.49,0.23,1,16.23,21.25180965
30442,81.58,0.26,0.5,57.4,43.72090033
30443,53.44,0.4,0.5,63.36,64.87584702
30444,84.78,0.26,0.5,51.2,40.61627362
30445,53.44,0.52,1.5,62.19,88.76221482
30446,191.95,0.26,1.5,12.6,24.08338597
30447,199.49,0.23,1.5,53.44,41.6202169
30448,57.95,0.16,1.5,16.8,18.07185162
30449,178.13,0.26,1.5,8.751,22.16292785
30450,81.58,0.32,1.5,14.34,31.84466813
30451,106.88,0.2,1,41.28,31.2918447
30452,191.95,0.23,0.5,53.5,38.81921817
30453,178.13,0.16,1,14.51,15.0470206
30454,115.17,0.29,1,14.45,26.51371
30455,59.85,0.4,1,19.958,44.22436621
30456,88.79,0.29,1,13.54,26.08450712
30457,59.85,0.2,1,38.102,29.77636621
30458,53.44,0.52,0.5,39.78,74.72424702
30459,191.95,0.32,0.5,57.4,50.47121817
30460,106.88,0.06,0.5,9.497,7.196384145
30461,191.95,0.29,0.5,56.63,46.49941817
30462,57.95,0.23,1.5,13.54,21.79265162
30463,88.79,0.32,1,11.86,28.83130712
30464,191.95,0.32,0.5,28.3,35.92121817
30465,191.95,0.26,1.5,14.51,25.03838597
30466,57.95,0.23,1,59.378,42.94824438
30467,84.78,0.29,1.5,16.23,29.19824142
30468,191.95,0.16,1.5,53.48,36.29138597
30469,191.95,0.52,1.5,53.5,84.28218597
30470,57.95,0.06,1.5,16.8,13.75985162
30471,75.7,0.06,1.5,14.51,12.57438947
30472,88.79,0.23,1,57.4,41.89930712
30473,129.12,0.2,1,17.24,19.25572916
30474,81.58,0.29,0.5,16.23,26.36990033
30475,59.85,0.29,1.5,59.58,50.92237345
30476,75.44,0.29,1.5,17.99,30.09284474
30477,119.69,0.16,0.5,53.48,33.48987044
30478,88.79,0.06,1.5,11.86,11.22991437
30479,191.95,0.23,1,12.09,19.18377873
30480,53.44,0.29,0.5,12.6,24.61944702
30481,84.78,0.06,1,13.29,10.18683418
30482,178.13,0.32,0.5,13.54,28.54526005
30483,129.12,0.32,0.5,44.4,43.99656861
30484,199.49,0.52,0.5,41.28,75.3372491
30485,178.13,0.26,1,16.8,24.4240206
30486,191.95,0.52,1,8.809,60.17327873
30487,59.85,0.06,0.5,51.152,28.09740565
30488,53.44,0.29,1.5,28.3,35.30241482
30489,199.49,0.4,1.5,52.28,62.0318169
30490,106.88,0.16,1.5,54.11,36.64785194
30491,53.44,0.06,1,51.22,29.22100758
30492,88.79,0.06,1,10.78,8.926507124
30493,53.44,0.26,1,14.34,23.32500758
30494,81.58,0.4,1,24.882,46.64186089
30495,191.95,0.2,0.5,51.22,35.15081817
30496,199.49,0.52,1.5,19.958,67.5092169
30497,119.69,0.16,0.5,16.23,14.86487044
30498,59.85,0.23,0.5,54.26,39.31420565
30499,106.88,0.32,1,13.44,29.6022447
30500,57.95,0.52,1,51.22,81.49924438
30501,115.17,0.2,0.5,11.79,15.47054944
30502,115.17,0.52,1,51.152,81.37951
30503,84.78,0.32,0.5,51.22,47.44707362
30504,75.7,0.16,0.5,61.89,37.74342167
30505,106.88,0.29,0.5,63.36,49.90588414
30506,106.88,0.16,1,24.882,20.2704447
30507,57.95,0.2,1.5,57.4,41.19425162
30508,81.58,0.29,0.5,56.63,46.56990033
30509,53.44,0.06,0.5,57.4,31.24144702
30510,75.44,0.29,1,54.13,46.3994375
30511,199.49,0.16,0.5,12.09,12.7614491
30512,178.13,0.32,1.5,19.958,34.58722785
30513,129.12,0.26,1,28.3,30.19532916
30514,106.88,0.52,0.5,17.99,63.73568414
30515,75.7,0.06,1.5,16.23,13.43438947
30516,57.95,0.32,0.5,39.78,41.78168382
30517,129.12,0.29,0.5,62.83,49.62476861
30518,81.58,0.06,0.5,19.958,12.45590033
30519,59.85,0.2,1,59.58,40.51536621
30520,81.58,0.2,1.5,14.52,19.70426813
30521,199.49,0.32,0.5,38.102,40.8202491
30522,59.85,0.29,0.5,13.44,25.01940565
30523,81.58,0.32,1,54.13,49.97626089
30524,106.88,0.23,1.5,57.4,43.64365194
30525,178.13,0.26,1.5,13.12,24.34742785
30526,84.78,0.4,1,17.32,42.85623418
30527,191.95,0.4,0.5,12.09,39.10581817
30528,129.12,0.29,1.5,24.882,33.48373641
30529,191.95,0.4,1,56.95,62.60537873
30530,106.88,0.2,0.5,14.34,16.75228414
30531,115.17,0.32,1,64.54,55.14551
30532,106.88,0.52,1.5,14.45,64.79865194
30533,57.95,0.2,1.5,51.18,38.08425162
30534,88.79,0.32,1,13.12,29.46130712
30535,106.88,0.2,0.5,13.44,16.30228414
30536,57.95,0.06,1.5,13.45,12.08485162
30537,53.44,0.06,1,28.3,17.76100758
30538,129.12,0.32,1,14.45,30.09112916
30539,129.12,0.32,1,8.809,27.27062916
30540,106.88,0.23,1,13.12,19.7402447
30541,75.7,0.4,0.5,56.95,61.61582167
30542,81.58,0.32,1,18.4,32.11126089
30543,129.12,0.4,1,59.58,63.94572916
30544,81.58,0.2,1.5,13.29,19.08926813
30545,106.88,0.4,1.5,54.13,63.00025194
30546,75.44,0.32,1.5,51.5,50.43464474
30547,75.7,0.23,0.5,52.28,38.28922167
30548,199.49,0.32,0.5,18.4,30.9692491
30549,199.49,0.2,1.5,8.751,16.7473169
30550,119.69,0.16,0.5,53.5,33.49987044
30551,106.88,0.4,1,16.8,42.5718447
30552,88.79,0.29,0.5,8.809,22.64944657
30553,106.88,0.23,0.5,54.26,39.24068414
30554,119.69,0.2,0.5,55.999,37.57177044
30555,88.79,0.06,0.5,12.6,8.766946566
30556,191.95,0.32,0.5,51.19,47.36621817
30557,75.44,0.2,1,13.12,17.2508375
30558,119.69,0.52,0.5,55.72,82.59067044
30559,191.95,0.23,0.5,54.13,39.13421817
30560,84.78,0.4,0.5,62.83,64.54167362
30561,59.85,0.29,0.5,19.83,28.21440565
30562,115.17,0.26,1,19.958,26.03371
30563,75.44,0.23,0.5,62.68,43.48967694
30564,75.44,0.52,1,13.54,62.6192375
30565,75.7,0.2,1.5,53.44,39.17378947
30566,57.95,0.4,0.5,56.63,61.49628382
30567,75.7,0.29,1.5,64.54,53.36738947
30568,191.95,0.2,1.5,11.79,18.26878597
30569,178.13,0.4,0.5,15.6,40.86486005
30570,59.85,0.29,1.5,54.26,48.26237345
30571,59.85,0.52,0.5,14.51,62.06920565
30572,81.58,0.06,1,63.36,35.22646089
30573,88.79,0.52,1,64.54,88.09930712
30574,106.88,0.23,1.5,61.89,45.88865194
30575,81.58,0.32,0.5,56.95,50.31670033
30576,75.7,0.2,1.5,19.96,22.43378947
30577,59.85,0.52,1,14.51,63.13876621
30578,75.44,0.16,1,8.751,12.2439375
30579,115.17,0.26,1,52.28,42.19471
30580,106.88,0.2,1,62.83,42.0668447
30581,199.49,0.06,1.5,75.52,42.9974169
30582,191.95,0.2,0.5,54.11,36.59581817
30583,119.69,0.23,1.5,11.86,20.86363824
30584,75.44,0.4,1.5,54.26,63.10424474
30585,106.88,0.52,0.5,28.66,69.07068414
30586,75.44,0.06,1.5,53.48,32.05984474
30587,59.85,0.23,1,13.29,19.89876621
30588,59.85,0.26,1,55.999,44.13446621
30589,88.79,0.52,0.5,28.66,69.08974657
30590,199.49,0.4,1,13.54,40.89840965
30591,53.44,0.32,0.5,13.54,28.67624702
30592,75.44,0.32,1,38.102,41.9722375
30593,129.12,0.06,0.5,59.378,32.12076861
30594,57.95,0.26,1,63.36,47.82044438
30595,75.7,0.2,1.5,56.95,40.92878947
30596,75.44,0.2,0.5,14.45,16.84627694
30597,119.69,0.06,1,66.31,36.662431
30598,84.78,0.52,1,44.4,78.03463418
30599,88.79,0.2,1,16.8,19.07090712
30600,119.69,0.06,0.5,75.52,40.19787044
30601,84.78,0.32,1,13.44,29.62663418
30602,81.58,0.4,1,10.78,39.59086089
30603,59.85,0.32,1,12.6,29.25576621
30604,81.58,0.26,0.5,13.453,21.74740033
30605,88.79,0.2,0.5,14.51,16.85634657
30606,57.95,0.52,1.5,70.09,92.69765162
30607,75.7,0.26,0.5,50.41,40.23542167
30608,199.49,0.32,1.5,54.11,51.6572169
30609,57.95,0.06,0.5,13.45,9.251883825
30610,199.49,0.52,0.5,11.86,60.6272491
30611,59.85,0.32,1.5,42.96,46.19917345
30612,199.49,0.16,0.5,14.52,13.9764491
30613,191.95,0.2,0.5,53.48,36.28081817
30614,57.95,0.16,0.5,9.497,11.58738382
30615,129.12,0.2,0.5,17.99,18.56116861
30616,178.13,0.32,1.5,62.68,55.94822785
30617,59.85,0.32,1,13.44,29.67576621
30618,88.79,0.06,1,51.18,29.12650712
30619,57.95,0.26,1.5,28.3,32.05385162
30620,191.95,0.2,1,14.34,17.78037873
30621,199.49,0.32,1,54.13,49.90380965
30622,88.79,0.06,1,40.11,23.59150712
30623,57.95,0.52,1.5,14.52,64.91265162
30624,75.44,0.2,1.5,56.63,40.76924474
30625,129.12,0.29,1,9.497,24.02782916
30626,75.44,0.16,0.5,13.29,13.44387694
30627,191.95,0.52,0.5,16.23,62.81421817
30628,178.13,0.32,1.5,13.29,31.25322785
30629,119.69,0.26,0.5,13.23,21.59687044
30630,75.44,0.32,0.5,53.44,48.57167694
30631,84.78,0.4,0.5,53.48,59.86667362
30632,129.12,0.06,0.5,17.99,11.42676861
30633,178.13,0.23,1.5,38.102,33.95722785
30634,106.88,0.06,0.5,15.6,10.24788414
30635,115.17,0.52,1.5,55.72,85.42691724
30636,81.58,0.32,0.5,11.79,27.73670033
30637,178.13,0.06,1.5,64.54,37.51342785
30638,59.85,0.52,1,51.5,81.63376621
30639,75.7,0.2,0.5,12.6,15.92082167
30640,59.85,0.2,0.5,8.809,14.06030565
30641,191.95,0.4,1,15.6,41.93037873
30642,106.88,0.52,1,63.88,87.7502447
30643,178.13,0.29,1,56.95,47.7330206
30644,191.95,0.29,1,55.72,47.11397873
30645,115.17,0.32,0.5,17.99,30.80094944
30646,84.78,0.32,1.5,14.51,31.92504142
30647,88.79,0.16,1,54.26,34.97850712
30648,199.49,0.26,0.5,9.497,19.6969491
30649,106.88,0.29,1.5,13.12,27.61885194
30650,119.69,0.26,1.5,12.09,23.85983824
30651,191.95,0.23,0.5,12.09,18.11421817
30652,119.69,0.06,1,13.29,10.152431
30653,119.69,0.2,1,59.58,40.431831
30654,129.12,0.2,1.5,13.54,19.16913641
30655,53.44,0.32,1,28.3,37.12580758
30656,81.58,0.26,1,54.11,43.14546089
30657,129.12,0.06,0.5,54.26,29.56176861
30658,119.69,0.06,1,8.751,7.882930997
30659,178.13,0.06,0.5,28.66,16.74046005
30660,106.88,0.2,0.5,24.882,22.02328414
30661,115.17,0.06,1,10.94,8.980709996
30662,75.7,0.23,0.5,61.89,43.09422167
30663,199.49,0.26,1,51.22,41.62800965
30664,88.79,0.16,1,54.26,34.97850712
30665,75.44,0.16,0.5,51.152,32.37487694
30666,57.95,0.4,1.5,50.41,61.21925162
30667,59.85,0.32,1.5,18.4,33.91917345
30668,75.44,0.06,1,70.09,38.6014375
30669,75.44,0.26,1.5,19.96,27.84384474
30670,129.12,0.2,0.5,10.94,15.03616861
30671,191.95,0.32,0.5,13.453,28.49771817
30672,75.7,0.23,1.5,62.19,46.07718947
30673,84.78,0.4,0.5,40.11,53.18167362
30674,119.69,0.16,1.5,12.6,15.88283824
30675,199.49,0.2,1.5,70.09,47.4168169
30676,129.12,0.29,0.5,55.72,46.06976861
30677,84.78,0.29,0.5,14.52,25.51027362
30678,84.78,0.26,0.5,52.28,41.15627362
30679,81.58,0.2,1,39.78,30.57086089
30680,57.95,0.29,0.5,24.882,30.74588382
30681,119.69,0.16,0.5,54.11,33.80487044
30682,115.17,0.32,0.5,62.19,52.90094944
30683,84.78,0.4,0.5,53.44,59.84667362
30684,129.12,0.32,1.5,19.83,34.54453641
30685,84.78,0.26,1,12.6,22.38583418
30686,84.78,0.4,1,16.23,42.31123418
30687,178.13,0.29,1.5,19.83,30.93642785
30688,81.58,0.2,1.5,28.66,26.77426813
30689,88.79,0.2,0.5,14.34,16.77134657
30690,75.44,0.4,1,63.36,65.8908375
30691,75.44,0.06,1.5,14.51,12.57484474
30692,59.85,0.32,1,55.72,50.81576621
30693,129.12,0.52,1,10.78,61.18412916
30694,178.13,0.2,1.5,62.68,43.71782785
30695,53.44,0.23,1,57.4,41.97380758
30696,75.7,0.4,1.5,13.44,42.69378947
30697,53.44,0.16,0.5,52.28,32.99344702
30698,106.88,0.06,1,54.11,30.5724447
30699,53.44,0.26,1.5,13.54,24.68841482
30700,178.13,0.32,1,64.54,55.1148206
30701,106.88,0.2,1,9.497,15.4003447
30702,75.7,0.32,1.5,63.88,56.62418947
30703,53.44,0.06,1,61.89,34.55600758
30704,53.44,0.2,1,66.31,43.90040758
30705,119.69,0.23,1,63.36,44.850231
30706,57.95,0.32,0.5,63.36,53.57168382
30707,88.79,0.32,1.5,54.11,51.71971437
30708,199.49,0.52,1,13.54,62.53680965
30709,88.79,0.06,1.5,14.52,12.55991437
30710,119.69,0.23,1.5,9.497,19.68213824
30711,191.95,0.52,0.5,62.19,85.79421817
30712,75.44,0.16,1.5,14.51,16.88684474
30713,81.58,0.06,1,16.8,11.94646089
30714,115.17,0.29,1.5,63.88,52.99211724
30715,81.58,0.2,1,63.36,42.36086089
30716,119.69,0.29,0.5,75.52,55.97587044
30717,75.44,0.29,1.5,15.6,28.89784474
30718,75.7,0.2,1.5,62.83,43.86878947
30719,115.17,0.52,1.5,9.497,62.31541724
30720,59.85,0.23,1,66.31,46.40876621
30721,75.7,0.2,1,55.72,38.55038222
30722,106.88,0.4,1.5,14.34,43.10525194
30723,115.17,0.29,1,66.31,52.44371
30724,53.44,0.29,1.5,39.78,41.04241482
30725,199.49,0.32,0.5,59.378,51.4582491
30726,178.13,0.16,1.5,13.23,16.17042785
30727,178.13,0.32,0.5,41.28,42.41526005
30728,178.13,0.32,1,12.09,28.8898206
30729,75.7,0.29,1,17.99,28.32898222
30730,53.44,0.23,1.5,12.09,21.08221482
30731,59.85,0.26,0.5,19.958,25.04440565
30732,75.44,0.52,1.5,53.5,84.36264474
30733,81.58,0.2,0.5,53.48,36.35130033
30734,199.49,0.4,1.5,10.78,41.2818169
30735,59.85,0.06,0.5,13.54,9.291405648
30736,81.58,0.52,1.5,53.499,84.35216813
30737,119.69,0.4,1,51.5,59.911831
30738,57.95,0.29,1,15.6,27.17444438
30739,115.17,0.26,0.5,55.72,42.84514944
30740,129.12,0.06,1.5,41.28,25.90473641
30741,59.85,0.16,0.5,64.54,39.10340565
30742,53.44,0.2,1,14.34,17.91540758
30743,115.17,0.23,1.5,59.58,44.72691724
30744,75.44,0.52,0.5,51.5,80.52967694
30745,115.17,0.29,1,16.8,27.68871
30746,75.7,0.2,0.5,19.96,19.60082167
30747,59.85,0.2,1,11.79,16.62036621
30748,81.58,0.2,1.5,11.86,18.37426813
30749,178.13,0.26,0.5,53.44,41.67446005
30750,88.79,0.16,1.5,13.453,16.33841437
30751,191.95,0.4,1,63.88,66.07037873
30752,59.85,0.32,1,19.96,32.93576621
30753,88.79,0.4,1.5,17.24,44.57431437
30754,191.95,0.2,1,10.94,16.08037873
30755,129.12,0.06,1,56.95,31.97632916
30756,199.49,0.52,0.5,19.96,64.6772491
30757,84.78,0.29,1,55.999,47.31933418
30758,59.85,0.32,0.5,9.497,26.63470565
30759,59.85,0.23,1.5,62.68,46.35717345
30760,178.13,0.06,0.5,62.19,33.50546005
30761,88.79,0.32,1.5,11.79,30.55971437
30762,115.17,0.52,0.5,63.88,86.67394944
30763,106.88,0.2,0.5,17.32,18.24228414
30764,88.79,0.06,0.5,51.18,28.05694657
30765,57.95,0.4,0.5,15.6,40.98128382
30766,129.12,0.26,1,51.5,41.79532916
30767,84.78,0.4,1,12.6,40.49623418
30768,178.13,0.52,1,53.44,82.4928206
30769,81.58,0.2,1,19.958,20.65986089
30770,191.95,0.32,1.5,53.499,51.35368597
30771,57.95,0.06,1,63.36,35.27644438
30772,178.13,0.16,1,53.44,34.5120206
30773,88.79,0.52,1,64.54,88.09930712
30774,115.17,0.26,0.5,52.28,41.12514944
30775,119.69,0.06,0.5,51.18,28.02787044
30776,191.95,0.29,1,51.5,45.00397873
30777,84.78,0.26,1.5,12.09,23.89424142
30778,75.44,0.2,0.5,51.22,35.23127694
30779,178.13,0.16,1,62.19,38.8870206
30780,75.7,0.23,0.5,62.68,43.48922167
30781,75.44,0.23,1.5,13.29,21.62764474
30782,178.13,0.26,1.5,63.88,49.72742785
30783,59.85,0.26,0.5,17.24,23.68540565
30784,115.17,0.52,1.5,50.41,82.77191724
30785,88.79,0.2,1.5,53.499,39.18381437
30786,84.78,0.26,1.5,14.51,25.10424142
30787,191.95,0.26,1.5,66.31,50.93838597
30788,59.85,0.23,1,13.453,19.98026621
30789,106.88,0.4,0.5,75.52,70.86228414
30790,59.85,0.16,1,55.999,35.90246621
30791,57.95,0.23,1.5,54.13,42.08765162
30792,199.49,0.4,1.5,24.882,48.3328169
30793,53.44,0.32,1,8.809,27.38030758
30794,119.69,0.29,1,9.497,24.033931
30795,178.13,0.06,0.5,13.23,9.025460046
30796,199.49,0.26,1.5,54.26,44.9114169
30797,75.7,0.4,0.5,17.24,41.76082167
30798,106.88,0.26,0.5,28.66,29.32188414
30799,53.44,0.2,0.5,8.751,14.05134702
30800,81.58,0.4,0.5,54.26,60.26130033
30801,115.17,0.16,1,28.66,22.15271
30802,199.49,0.4,0.5,9.497,37.8073491
30803,53.44,0.52,1.5,51.18,83.25721482
30804,178.13,0.32,0.5,13.44,28.49526005
30805,199.49,0.06,0.5,19.83,12.3194491
30806,59.85,0.32,1.5,19.83,34.63417345
30807,75.44,0.4,1,19.83,44.1258375
30808,88.79,0.32,1.5,13.54,31.43471437
30809,84.78,0.29,1.5,13.45,27.80824142
30810,178.13,0.32,0.5,18.4,30.97526005
30811,59.85,0.29,1,62.83,50.78396621
30812,199.49,0.4,1.5,16.8,44.2918169
30813,75.7,0.26,1,19.83,26.01498222
30814,129.12,0.29,1.5,13.12,27.60273641
30815,84.78,0.2,0.5,41.28,30.24667362
30816,84.78,0.06,1,19.958,13.52083418
30817,115.17,0.16,1.5,24.882,22.02711724
30818,199.49,0.16,0.5,77.2,45.3164491
30819,75.7,0.06,1,13.44,10.27598222
30820,84.78,0.23,1.5,10.78,20.35804142
30821,129.12,0.16,0.5,66.31,39.89876861
30822,81.58,0.29,1.5,50.41,46.29286813
30823,81.58,0.26,0.5,53.5,41.77090033
30824,199.49,0.23,1,53.44,39.85680965
30825,191.95,0.29,1,8.809,23.65847873
30826,178.13,0.16,1,19.83,17.7070206
30827,191.95,0.4,1.5,41.28,56.53378597
30828,119.69,0.4,1.5,28.66,50.25523824
30829,129.12,0.2,1,64.54,42.90572916
30830,84.78,0.26,1.5,75.52,55.60924142
30831,199.49,0.52,1.5,53.44,84.2502169
30832,57.95,0.16,1,56.63,36.22344438
30833,115.17,0.16,0.5,13.44,13.47314944
30834,119.69,0.52,1.5,15.6,65.36363824
30835,81.58,0.4,1,11.79,40.09586089
30836,84.78,0.32,1.5,8.809,29.07454142
30837,129.12,0.26,1.5,62.68,49.14873641
30838,57.95,0.32,0.5,13.453,28.61818382
30839,75.44,0.52,1,13.12,62.4092375
30840,53.44,0.26,1,51.19,41.75000758
30841,129.12,0.16,1.5,62.19,40.67173641
30842,75.7,0.29,1,62.19,50.42898222
30843,115.17,0.06,1,62.68,34.85071
30844,119.69,0.52,1,62.68,87.140231
30845,75.44,0.4,1.5,53.44,62.69424474
30846,57.95,0.23,0.5,16.23,20.30468382
30847,81.58,0.16,1.5,12.09,15.66686813
30848,106.88,0.32,1,13.45,29.6072447
30849,81.58,0.26,0.5,63.88,46.96090033
30850,199.49,0.23,1.5,18.4,24.1002169
30851,115.17,0.32,0.5,13.44,28.52594944
